Quellseite;Zielseite;Anchor-Text;Link-Typ;Position/Kontext;Themencluster;Bewertung;Optimierungsvorschlag;Lokale Ziel-URL;nofollow
https://powertech-performance.com/blog/adblue-deaktivierung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;AdBlue / SCR / DPF;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Spezialfahrzeuge;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/audi-r8-aufbereitung-erfurt-keramikversiegelung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Spezialfahrzeuge;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Autoaufbereitung;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Autoaufbereitung;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/kontakt.html;Jetzt unverbindlich anfragen;Bestand: Seitenlink;Inhalt;Autoaufbereitung;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/aufbereiter-vs-detailer-unterschied/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Autoaufbereitung;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Autoaufbereitung;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/datenschutz.html;Datenschutzerklärung;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/datenschutz.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/cookie-einstellungen.html;Cookie-Einstellungen;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/cookie-einstellungen.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/seitenuebersicht.html;Seitenübersicht;Bestand: Seitenlink;Navigation;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/seitenuebersicht.html;nein
https://powertech-performance.com/blog/auto-selber-waschen-erfurt/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Inhalt;Autoaufbereitung;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/;Powertech Performance Logo;Bestand: Seitenlink;Header;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/#leistungen;Autoaufbereitung;Bestand: Sprunglink;Navigation;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/#ueber-uns;Über uns;Bestand: Sprunglink;Navigation;Keramikversiegelung;Sprungziel fehlt;"Passende existierende Abschnitts-ID verwenden; keine Inhaltsbehauptung aus dem alten Anchor übernehmen";https://powertech-performance.com/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Navigation;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Kontakt;Bestand: Seitenlink;Navigation;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Jetzt anfragen;Bestand: Seitenlink;Inhalt;Keramikversiegelung;Generischer Anchor;"Im redaktionellen Text Zielthema nennen; generische Formular-CTAs dürfen bleiben";https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/blog/;Blog;Bestand: Seitenlink;Breadcrumb;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/blog/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/#leistungen;Alle Leistungen ansehen;Bestand: Sprunglink;Sidebar;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/pages/kontakt.html;Zur Kontaktseite;Bestand: Seitenlink;Sidebar;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/pages/kontakt.html;nein
https://powertech-performance.com/blog/blog-keramikversiegelung/;https://powertech-performance.com/pages/impressum.html;Impressum;Bestand: Seitenlink;Navigation;Keramikversiegelung;technisch lokal auflösbar;;https://powertech-performance.com/pages/impressum.html;nein
